MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,LivLotRatio,Spaciousness,TotalOutsideSF,Bldg_Duplex,Bldg_OneFam,Bldg_Twnhs,Bldg_TwnhsE,Bldg_TwoFmCon,PorchTypes
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24.0,2280.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1975,1975,Gable,CompShg,Plywood,Brk Cmn,,0.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,341.0,855.0,GasA,Typical,Y,SBrkr,855.0,601.0,0.0,1456.0,0,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,Unf,2,440.0,Typical,Typical,Paved,173.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.6385964912280702,242.66666666666666,173.0,0.0,0.0,1456.0,0.0,0.0,1
One_Story_PUD_1946_and_Newer,Residential_Low_Density,24.0,2280.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Good,Above_Average,1975,1975,Gable,CompShg,Plywood,Brk Cmn,,0.0,Typical,Typical,CBlock,Good,Typical,No,Unf,7.0,Unf,0.0,836.0,836.0,GasA,Excellent,Y,SBrkr,836.0,0.0,0.0,836.0,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,Unf,1,308.0,Typical,Typical,Paved,0.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.36666666666666664,209.0,30.0,0.0,0.0,836.0,0.0,0.0,1
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24.0,2280.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0.0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1.0,Unf,0.0,544.0,855.0,GasA,Fair,Y,SBrkr,855.0,601.0,0.0,1456.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,Unf,2,440.0,Typical,Typical,Paved,26.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2010,WD ,Normal,0.6385964912280702,208.0,26.0,0.0,0.0,1456.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,102.0,12858.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,Excellent,Typical,PConc,Excellent,Typical,No,Unf,7.0,Unf,0.0,1590.0,1590.0,GasA,Excellent,Y,SBrkr,1627.0,707.0,0.0,2334.0,0,0,2,1,3,1,Excellent,10,Typ,1,Good,Attchd,Fin,3,751.0,Typical,Typical,Paved,144.0,133.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,1,2010,New,Partial,0.18152123191787214,233.4,277.0,0.0,2334.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98.0,11478.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,486.0,1704.0,GasA,Excellent,Y,SBrkr,1704.0,0.0,0.0,1704.0,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,3,772.0,Typical,Typical,Paved,0.0,50.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.14845791949817042,243.42857142857142,50.0,0.0,1704.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,83.0,10159.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,284.0,1930.0,GasA,Excellent,Y,SBrkr,1940.0,0.0,0.0,1940.0,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,Fin,3,606.0,Typical,Typical,Paved,168.0,95.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,New,Partial,0.1909636775273157,242.5,263.0,0.0,1940.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94.0,12883.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1544.0,1544.0,GasA,Excellent,Y,SBrkr,1544.0,0.0,0.0,1544.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,868.0,Typical,Typical,Paved,0.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,New,Partial,0.11984786152293721,220.57142857142858,35.0,0.0,1544.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95.0,12182.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Good,Typical,PConc,Good,Typical,Mn,BLQ,2.0,Unf,0.0,340.0,1541.0,GasA,Excellent,Y,SBrkr,1541.0,0.0,0.0,1541.0,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,532.0,Typical,Typical,Paved,0.0,70.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,New,Partial,0.12649811196847807,220.14285714285714,70.0,0.0,1541.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,11520.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,Norm,OneFam,One_Story,Excellent,Average,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,1588.0,1698.0,GasA,Excellent,Y,SBrkr,1698.0,0.0,0.0,1698.0,0,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,Fin,3,730.0,Typical,Typical,Paved,192.0,74.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.14739583333333334,242.57142857142858,266.0,0.0,1698.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79.0,14122.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,1794.0,1822.0,GasA,Excellent,Y,SBrkr,1822.0,0.0,0.0,1822.0,0,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,RFn,3,678.0,Typical,Typical,Paved,0.0,119.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,2,2010,WD ,Normal,0.12901855261294434,227.75,119.0,0.0,1822.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,10171.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1515.0,1517.0,GasA,Excellent,Y,SBrkr,1535.0,0.0,0.0,1535.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,532.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.1509192803067545,219.28571428571428,0.0,0.0,1535.0,0.0,0.0,0.0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,12919.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,142.0,2330.0,GasA,Excellent,Y,SBrkr,2364.0,0.0,0.0,2364.0,1,0,2,1,2,1,Excellent,11,Typ,2,Good,Attchd,Fin,3,820.0,Typical,Typical,Paved,0.0,67.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2010,New,Partial,0.1829862992491679,214.9090909090909,67.0,0.0,2364.0,0.0,0.0,0.0,1
One_Story_PUD_1946_and_Newer,Residential_Low_Density,44.0,6371.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,625.0,1358.0,GasA,Excellent,Y,SBrkr,1358.0,0.0,0.0,1358.0,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484.0,Typical,Typical,Paved,192.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,New,Partial,0.2131533511222728,226.33333333333334,227.0,0.0,0.0,0.0,1358.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110.0,14300.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,1473.0,2846.0,GasA,Excellent,Y,SBrkr,2696.0,0.0,0.0,2696.0,1,0,2,1,3,1,Excellent,10,Typ,2,Good,Attchd,Fin,3,958.0,Typical,Typical,Paved,220.0,150.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.18853146853146854,269.6,370.0,0.0,2696.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,105.0,13650.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,1093.0,1671.0,GasA,Excellent,Y,SBrkr,1687.0,563.0,0.0,2250.0,1,0,2,1,3,1,Good,7,Typ,1,Excellent,Attchd,Fin,3,756.0,Typical,Typical,Paved,238.0,130.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.16483516483516483,321.42857142857144,368.0,0.0,2250.0,0.0,0.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,61.0,7658.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,1296.0,1752.0,GasA,Excellent,Y,SBrkr,1752.0,0.0,0.0,1752.0,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,RFn,2,576.0,Typical,Typical,Paved,196.0,82.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,2,2010,WD ,Normal,0.2287803604074171,292.0,278.0,0.0,0.0,0.0,1752.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,41.0,7132.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,1346.0,1370.0,GasA,Excellent,Y,SBrkr,1370.0,0.0,0.0,1370.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484.0,Typical,Typical,Paved,120.0,49.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.19209197980931014,228.33333333333334,169.0,0.0,0.0,0.0,1370.0,0.0,2
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36.0,2628.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,Two_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,764.0,764.0,GasA,Excellent,Y,SBrkr,764.0,862.0,0.0,1626.0,0,0,2,1,2,1,Good,6,Typ,0,No_Fireplace,BuiltIn,RFn,2,474.0,Typical,Typical,Paved,0.0,27.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.6187214611872146,271.0,27.0,0.0,0.0,1626.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,18494.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1324.0,1324.0,GasA,Excellent,Y,SBrkr,1324.0,0.0,0.0,1324.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,430.0,Typical,Typical,Paved,36.0,23.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,1,2010,WD ,Normal,0.07159078620093003,220.66666666666666,59.0,0.0,1324.0,0.0,0.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43.0,3203.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1129.0,1145.0,GasA,Excellent,Y,SBrkr,1145.0,0.0,0.0,1145.0,0,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,437.0,Typical,Typical,Paved,100.0,116.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,1,2010,WD ,Normal,0.35747736497034033,190.83333333333334,216.0,0.0,0.0,0.0,1145.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43.0,3182.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1232.0,1256.0,GasA,Excellent,Y,SBrkr,1269.0,0.0,0.0,1269.0,0,0,2,0,2,1,Good,6,Typ,1,Typical,Attchd,Fin,2,430.0,Typical,Typical,Paved,146.0,20.0,0.0,0.0,144.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.3988057825267128,211.5,310.0,0.0,0.0,0.0,1269.0,0.0,3
Split_or_Multilevel,Residential_Low_Density,67.0,13300.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,58.0,384.0,GasA,Excellent,Y,SBrkr,744.0,630.0,0.0,1374.0,1,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,100.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.10330827067669172,196.28571428571428,100.0,0.0,1374.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,7851.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,235.0,860.0,GasA,Excellent,Y,SBrkr,860.0,1100.0,0.0,1960.0,1,0,2,1,4,1,Good,8,Typ,2,Typical,BuiltIn,Fin,2,440.0,Typical,Typical,Paved,288.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.2496497261495351,245.0,336.0,0.0,1960.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,63.0,8577.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,847.0,847.0,GasA,Excellent,Y,SBrkr,847.0,886.0,0.0,1733.0,0,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,Fin,2,433.0,Typical,Typical,Paved,144.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.20205199953363648,247.57142857142858,192.0,0.0,1733.0,0.0,0.0,0.0,2
Split_or_Multilevel,Residential_Low_Density,0.0,7750.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,134.0,384.0,GasA,Excellent,Y,SBrkr,774.0,656.0,0.0,1430.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,180.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.18451612903225806,204.28571428571428,180.0,0.0,1430.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,9505.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,884.0,884.0,GasA,Excellent,Y,SBrkr,884.0,1151.0,0.0,2035.0,0,0,2,1,3,1,Good,8,Typ,1,Good,BuiltIn,Fin,2,434.0,Typical,Typical,Paved,144.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.2140978432403998,254.375,192.0,0.0,2035.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,108.0,14774.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Excellent,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1393.0,1393.0,GasA,Excellent,Y,SBrkr,1422.0,1177.0,0.0,2599.0,0,0,2,1,4,1,Good,10,Typ,1,Typical,BuiltIn,Fin,3,779.0,Typical,Typical,Paved,668.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.17591715175307973,259.9,698.0,0.0,2599.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,60.0,17433.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Good,Typical,PConc,Excellent,Typical,No,Unf,7.0,Unf,0.0,1629.0,1629.0,GasA,Excellent,Y,SBrkr,1645.0,830.0,0.0,2475.0,0,0,2,1,4,1,Good,7,Typ,1,Typical,Attchd,Fin,3,962.0,Typical,Typical,Paved,23.0,172.0,0.0,0.0,256.0,0.0,No_Pool,No_Fence,,0.0,1,2010,WD ,Normal,0.14197212183789365,353.57142857142856,451.0,0.0,2475.0,0.0,0.0,0.0,3
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59.0,10593.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Good,Average,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,801.0,1720.0,GasA,Excellent,Y,SBrkr,1720.0,0.0,0.0,1720.0,1,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,Fin,2,527.0,Typical,Typical,Paved,240.0,56.0,154.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.16237137732464835,245.71428571428572,450.0,0.0,1720.0,0.0,0.0,0.0,3
Two_Story_1946_and_Newer,Residential_Low_Density,98.0,12256.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,431.0,1463.0,GasA,Excellent,Y,SBrkr,1500.0,1122.0,0.0,2622.0,1,0,2,1,3,1,Good,9,Typ,2,Typical,Attchd,RFn,2,712.0,Typical,Typical,Paved,186.0,32.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.2139360313315927,291.3333333333333,218.0,0.0,2622.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,92.0,11764.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Good,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,628.0,1152.0,GasA,Excellent,Y,SBrkr,1164.0,1106.0,0.0,2270.0,0,0,2,1,4,1,Good,9,Typ,1,Good,Attchd,Fin,3,671.0,Typical,Typical,Paved,132.0,57.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.19296157769466168,252.22222222222223,189.0,0.0,2270.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,58.0,16770.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1195.0,1195.0,GasA,Good,Y,SBrkr,1195.0,644.0,0.0,1839.0,0,0,2,1,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Fin,2,486.0,Typical,Typical,Paved,0.0,81.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.10966010733452594,262.7142857142857,81.0,0.0,1839.0,0.0,0.0,0.0,1
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,56.0,14720.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,Average,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1217.0,2033.0,GasA,Excellent,Y,SBrkr,2053.0,1185.0,0.0,3238.0,1,0,2,1,4,1,Good,9,Typ,1,Excellent,Attchd,Fin,3,666.0,Typical,Typical,Paved,283.0,86.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.21997282608695654,359.77777777777777,369.0,0.0,3238.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,8987.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Good,Typical,PConc,Good,Typical,No_Basement,Unf,7.0,Unf,0.0,1595.0,1595.0,GasA,Excellent,Y,SBrkr,1595.0,0.0,0.0,1595.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,3,880.0,Typical,Typical,Paved,144.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.17747858017135862,265.8333333333333,144.0,0.0,1595.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,92.0,9215.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2009,2010,Hip,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1218.0,1218.0,GasA,Excellent,Y,SBrkr,1218.0,0.0,0.0,1218.0,0,0,2,0,2,1,Good,4,Typ,0,No_Fireplace,Attchd,RFn,2,676.0,Typical,Typical,Paved,0.0,136.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,New,Partial,0.13217580032555615,304.5,136.0,0.0,1218.0,0.0,0.0,0.0,1
